,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
4800,4800,Image of French Horn,French Horn,1582,window screen,904,0.15701266,barbershop,424,0.08191758,bakery,415,0.06354382,sliding door,799,0.03522487,bookshop,454,0.029540785,window shade,905,0.017480474,shoe shop,788,0.012818015,cinema,498,0.012717125,restaurant,762,0.011165578,pay-phone,707,0.010154029
4801,4801,Image of French Horn,French Horn,8860,paddle,693,0.11009525,lakeside,975,0.08868216,canoe,472,0.043326255,park bench,703,0.019259812,castle,483,0.017829075,tray,868,0.017167924,valley,979,0.014714293,fountain,562,0.0141658615,boathouse,449,0.013882404,safety pin,772,0.01169322
4802,4802,Image of French Horn,French Horn,9395,park bench,703,0.0734574,swing,843,0.058992095,maze,646,0.03143985,bannister,421,0.030581865,lakeside,975,0.021193638,horizontal bar,602,0.016625047,patio,706,0.014643961,African elephant,386,0.013751062,parallel bars,702,0.011539989,buckeye,990,0.011460298
4803,4803,Image of French Horn,French Horn,5537,chocolate sauce,960,0.042096898,tray,868,0.04147133,coil,506,0.036978982,acorn squash,941,0.027447607,sleeping bag,797,0.025360111,mixing bowl,659,0.024302159,wooden spoon,910,0.019317487,soup bowl,809,0.019299198,velvet,885,0.011566181,shower cap,793,0.011417183
4804,4804,Image of French Horn,French Horn,9759,quilt,750,0.24243854,pillow,721,0.07712498,studio couch,831,0.011081117,velvet,885,0.0051820218,table lamp,846,0.004417831,mosquito net,669,0.0036507938,four-poster,564,0.0034148695,patio,706,0.0024452533,chime,494,0.0022551876,crib,520,0.0021822746
4805,4805,Image of French Horn,French Horn,4124,lakeside,975,0.04212222,stone wall,825,0.034072742,park bench,703,0.030448176,croquet ball,522,0.022363845,hay,958,0.021138543,picket fence,716,0.01876856,cocker spaniel,219,0.0168332,buckeye,990,0.015885,worm fence,912,0.015437097,valley,979,0.013316596
4806,4806,Image of French Horn,French Horn,4761,park bench,703,0.6653949,bannister,421,0.031411413,patio,706,0.011852769,fountain,562,0.00862392,ashcan,412,0.0063167186,lakeside,975,0.005838203,groom,982,0.004751867,chainlink fence,489,0.0038380343,swing,843,0.003236239,tub,876,0.0032350202
4807,4807,Image of French Horn,French Horn,9923,spindle,816,0.1113005,wool,911,0.044033024,mitten,658,0.028825045,screwdriver,784,0.018979484,butternut squash,942,0.015585698,safety pin,772,0.015481144,crutch,523,0.011867484,sock,806,0.011111376,mortar,666,0.008106039,hammer,587,0.007966018
4808,4808,Image of French Horn,French Horn,6950,mobile home,660,0.28580272,patio,706,0.039628986,planetarium,727,0.017724873,sliding door,799,0.016211055,shopping cart,791,0.009732262,church,497,0.007375751,library,624,0.006821598,picket fence,716,0.0066377805,dome,538,0.0065329787,parking meter,704,0.0058307177
4809,4809,Image of French Horn,French Horn,6567,table lamp,846,0.08975628,hook,600,0.043170657,wine bottle,907,0.03955654,ladle,618,0.037813533,vase,883,0.03654323,lampshade,619,0.034228615,corkscrew,512,0.025880573,perfume,711,0.020391798,goblet,572,0.018906323,paddle,693,0.016860316
4810,4810,Image of French Horn,French Horn,1801,traffic light,920,0.04320666,prison,743,0.042769108,window shade,905,0.034785632,library,624,0.03439537,gondola,576,0.021180063,ashcan,412,0.020253701,tile roof,858,0.018088901,unicycle,880,0.014727938,flagpole,557,0.014208007,sundial,835,0.013956986
4811,4811,Image of French Horn,French Horn,7103,wooden spoon,910,0.115547985,gong,577,0.08098418,toilet seat,861,0.04091497,pick,714,0.030293314,wall clock,892,0.024722666,paddle,693,0.020059103,spatula,813,0.01696468,chime,494,0.014255013,shield,787,0.010790776,padlock,695,0.010205771
4812,4812,Image of French Horn,French Horn,8605,window screen,904,0.16904683,medicine chest,648,0.106904946,window shade,905,0.043292247,shoji,789,0.03546741,sliding door,799,0.01599977,fire screen,556,0.014268377,wardrobe,894,0.011009786,guillotine,583,0.010478368,barometer,426,0.008796235,vault,884,0.008513669
4813,4813,Image of French Horn,French Horn,5552,patio,706,0.10529703,picket fence,716,0.070285775,church,497,0.056017417,boathouse,449,0.025898319,mobile home,660,0.018143304,library,624,0.015400499,window screen,904,0.013857134,tile roof,858,0.011411003,lakeside,975,0.009811426,sliding door,799,0.007973509
4814,4814,Image of French Horn,French Horn,1794,park bench,703,0.09892104,rapeseed,984,0.06388309,picket fence,716,0.019066934,go-kart,573,0.014583558,patio,706,0.013414739,unicycle,880,0.013059457,worm fence,912,0.011110147,missile,657,0.010294848,limousine,627,0.00955757,trailer truck,867,0.009252981
4815,4815,Image of French Horn,French Horn,5572,patio,706,0.11295869,flagpole,557,0.06429665,safety pin,772,0.055398133,rain barrel,756,0.051934544,missile,657,0.01972422,ashcan,412,0.019374713,park bench,703,0.017025437,street sign,919,0.016524803,pot,738,0.010532972,chime,494,0.010423959
4816,4816,Image of French Horn,French Horn,4444,hay,958,0.2507465,balloon,417,0.057719063,barn,425,0.019234695,valley,979,0.017616816,worm fence,912,0.017250387,alp,970,0.014085922,parachute,701,0.008501489,black grouse,80,0.008155861,radio telescope,755,0.007700224,bison,347,0.007158698
4817,4817,Image of French Horn,French Horn,4800,entertainment center,548,0.0651185,pot,738,0.060938336,desk,526,0.04954285,studio couch,831,0.03493807,home theater,598,0.02638069,television,851,0.022331722,fire screen,556,0.018499887,microwave,651,0.016572243,sliding door,799,0.01612812,refrigerator,760,0.015910935
4818,4818,Image of French Horn,French Horn,6203,book jacket,921,0.42754743,brassiere,459,0.033116158,brass,458,0.023887573,jigsaw puzzle,611,0.013648702,miniskirt,655,0.012859372,window screen,904,0.010535738,breastplate,461,0.009595884,envelope,549,0.0077222832,tray,868,0.007719125,cassette,481,0.0057916604
4819,4819,Image of French Horn,French Horn,3615,patio,706,0.18116654,mobile home,660,0.1338783,lakeside,975,0.052834786,passenger car,705,0.024140516,recreational vehicle,757,0.015227316,sliding door,799,0.014883197,park bench,703,0.011832307,library,624,0.009849641,mailbox,637,0.007611361,pole,733,0.007452808
4820,4820,Image of French Horn,French Horn,2034,bannister,421,0.506497,breakwater,460,0.06959175,dam,525,0.058812138,greenhouse,580,0.012108138,canoe,472,0.009941024,pier,718,0.009793016,prison,743,0.008731675,dock,536,0.0083500305,suspension bridge,839,0.008348684,patio,706,0.0068194005
4821,4821,Image of French Horn,French Horn,2314,tray,868,0.058230937,chest,492,0.028552514,daisy,985,0.026705591,brass,458,0.025608854,wall clock,892,0.02231507,vase,883,0.020077448,picket fence,716,0.019279368,pot,738,0.016360419,barometer,426,0.012133334,packet,692,0.012005868
4822,4822,Image of French Horn,French Horn,8035,theater curtain,854,0.19240774,window shade,905,0.09492944,paintbrush,696,0.032687,plate rack,729,0.021101382,broom,462,0.012717446,sliding door,799,0.011312958,window screen,904,0.010380171,organ,687,0.008909191,radiator,753,0.0063976957,lampshade,619,0.0045121117
4823,4823,Image of French Horn,French Horn,4445,switch,844,0.37107134,screw,783,0.058236726,purse,748,0.019746698,wallet,893,0.014728773,joystick,613,0.014664332,radio,754,0.013792263,cassette,481,0.013229635,modem,662,0.012449408,tape player,848,0.011943943,CD player,485,0.010357669
4824,4824,Image of French Horn,French Horn,1534,studio couch,831,0.07730038,pillow,721,0.074873276,quilt,750,0.045367096,window shade,905,0.041769262,table lamp,846,0.022464821,television,851,0.019391214,home theater,598,0.010726467,rocking chair,765,0.009283193,entertainment center,548,0.007115805,dining table,532,0.0070398888
4825,4825,Image of French Horn,French Horn,2196,pillow,721,0.09846342,bow tie,457,0.050461106,book jacket,921,0.048088368,velvet,885,0.040769164,comic book,917,0.036264185,wallet,893,0.027012588,apron,411,0.016328104,mailbag,636,0.0147347385,handkerchief,591,0.0119082155,kimono,614,0.011743318
4826,4826,Image of French Horn,French Horn,5720,patio,706,0.1768869,studio couch,831,0.15925759,lakeside,975,0.030521676,bannister,421,0.020585792,park bench,703,0.019016394,chainlink fence,489,0.017327193,worm fence,912,0.012772669,tub,876,0.008795429,convertible,511,0.0085870195,buckeye,990,0.008281236
4827,4827,Image of French Horn,French Horn,7005,tray,868,0.666728,fire screen,556,0.034124397,altar,406,0.018793494,handkerchief,591,0.013083788,prayer rug,741,0.010632709,book jacket,921,0.009989405,envelope,549,0.003936677,orangutan,365,0.0036039383,brass,458,0.0034140637,pillow,721,0.0026788171
4828,4828,Image of French Horn,French Horn,4218,wall clock,892,0.07726709,switch,844,0.049515728,sundial,835,0.043123398,analog clock,409,0.025854133,golf ball,574,0.01941458,paintbrush,696,0.015669623,rule,769,0.014350627,matchstick,644,0.011640637,letter opener,623,0.011110704,wooden spoon,910,0.010830049
4829,4829,Image of French Horn,French Horn,2382,suit,834,0.18235707,Windsor tie,906,0.07787115,lab coat,617,0.035569843,bow tie,457,0.018666312,bolo tie,451,0.015964052,notebook,681,0.013000105,stethoscope,823,0.012876407,oboe,683,0.012518116,bassoon,432,0.01240975,microphone,650,0.011206472
4830,4830,Image of French Horn,French Horn,1712,restaurant,762,0.35593295,library,624,0.09475736,dining table,532,0.049905386,window shade,905,0.006659285,sliding door,799,0.0059081614,patio,706,0.0054852907,desk,526,0.0050747828,photocopier,713,0.0049737236,china cabinet,495,0.003826377,folding chair,559,0.0037155424
4831,4831,Image of French Horn,French Horn,5715,sundial,835,0.08499788,cannon,471,0.033222064,patio,706,0.020353485,park bench,703,0.018324194,barrow,428,0.014945592,football helmet,560,0.012406571,go-kart,573,0.011081561,quill,749,0.008605839,doormat,539,0.008227236,sandal,774,0.008152385
4832,4832,Image of French Horn,French Horn,8373,window screen,904,0.32534266,sliding door,799,0.06411141,fire screen,556,0.04619485,monitor,664,0.019496048,shoji,789,0.015419021,window shade,905,0.012788802,jigsaw puzzle,611,0.010166124,greenhouse,580,0.008933518,patio,706,0.00881392,fountain,562,0.008073862
4833,4833,Image of French Horn,French Horn,5362,chiffonier,493,0.05905251,entertainment center,548,0.04636665,stove,827,0.0412425,fire screen,556,0.03668367,china cabinet,495,0.028518343,chest,492,0.027668778,wardrobe,894,0.027209433,file,553,0.023301216,doormat,539,0.022121888,bookcase,453,0.01691793
4834,4834,Image of French Horn,French Horn,6220,fountain,562,0.06092225,maze,646,0.05939722,lakeside,975,0.035730675,church,497,0.028460056,palace,698,0.026273035,buckeye,990,0.021439075,dome,538,0.019981371,library,624,0.018832076,flagpole,557,0.01593743,planetarium,727,0.01461958
4835,4835,Image of French Horn,French Horn,7005,tray,868,0.666728,fire screen,556,0.034124397,altar,406,0.018793494,handkerchief,591,0.013083788,prayer rug,741,0.010632709,book jacket,921,0.009989405,envelope,549,0.003936677,orangutan,365,0.0036039383,brass,458,0.0034140637,pillow,721,0.0026788171
4836,4836,Image of French Horn,French Horn,7063,pitcher,725,0.16245732,coffeepot,505,0.06581172,water jug,899,0.03696101,teapot,849,0.022471841,saltshaker,773,0.008819238,coffee mug,504,0.0073014414,shovel,792,0.006607109,hook,600,0.006512198,bonnet,452,0.0058260136,groom,982,0.005352633
4837,4837,Image of French Horn,French Horn,4580,park bench,703,0.38535267,worm fence,912,0.1607661,sorrel,339,0.013836651,swing,843,0.012411622,parallel bars,702,0.01001318,lakeside,975,0.008974465,llama,355,0.008595157,Cardigan,264,0.006949236,Arabian camel,354,0.006516798,kelpie,227,0.005248228
4838,4838,Image of French Horn,French Horn,2509,oboe,683,0.24654976,carpenter's kit,477,0.15535106,screwdriver,784,0.06997408,corkscrew,512,0.04357566,walking stick,313,0.020324659,cornet,513,0.014877573,beer bottle,440,0.011449645,whistle,902,0.011177593,letter opener,623,0.008659137,hammer,587,0.007842094
4839,4839,Image of French Horn,French Horn,1376,patio,706,0.5302588,yurt,915,0.0938451,restaurant,762,0.011818119,dining table,532,0.010950279,sliding door,799,0.0063550025,umbrella,879,0.0053849504,marimba,642,0.0042981314,sandbar,977,0.0032474122,steel drum,822,0.0025360335,oxcart,690,0.0023745436
4840,4840,Image of French Horn,French Horn,4710,lakeside,975,0.18867265,park bench,703,0.09838479,worm fence,912,0.024993395,stone wall,825,0.021957323,unicycle,880,0.0195815,picket fence,716,0.018162332,buckeye,990,0.013668563,golfcart,575,0.013578997,bicycle-built-for-two,444,0.012120112,chainlink fence,489,0.007495831
4841,4841,Image of French Horn,French Horn,3494,jigsaw puzzle,611,0.2841639,prayer rug,741,0.013722119,doormat,539,0.008735036,pillow,721,0.008397107,confectionery,509,0.006865029,altar,406,0.005833943,envelope,549,0.0055421726,wool,911,0.0054450226,bookcase,453,0.0052431882,paintbrush,696,0.0050545684
4842,4842,Image of French Horn,French Horn,6540,sliding door,799,0.2499938,home theater,598,0.08704094,window shade,905,0.057423744,shoji,789,0.021934219,window screen,904,0.01099485,patio,706,0.008357354,entertainment center,548,0.006582685,cinema,498,0.0056044506,four-poster,564,0.0040367465,grand piano,579,0.0035488224
4843,4843,Image of French Horn,French Horn,2288,porcupine,334,0.100677855,patio,706,0.065222174,echidna,102,0.05375995,sea urchin,328,0.02707762,mobile home,660,0.021945762,monastery,663,0.008577535,library,624,0.0060204756,thatch,853,0.005272347,lakeside,975,0.004382751,palace,698,0.004372273
4844,4844,Image of French Horn,French Horn,6688,basset,161,0.03042448,sorrel,339,0.02739264,basenji,253,0.025244253,boxer,242,0.021808328,shield,787,0.017486041,plow,730,0.016583102,barrow,428,0.01574255,canoe,472,0.012899381,beagle,162,0.0084767025,punching bag,747,0.008007172
4845,4845,Image of French Horn,French Horn,9666,barbershop,424,0.19597177,bookshop,454,0.09925032,tobacco shop,860,0.067886695,bakery,415,0.06080225,restaurant,762,0.051301852,toyshop,865,0.05045486,cinema,498,0.04652259,sliding door,799,0.022092298,window screen,904,0.020966373,shoe shop,788,0.017178627
4846,4846,Image of French Horn,French Horn,3668,lakeside,975,0.10986814,buckeye,990,0.053001888,park bench,703,0.034300067,fountain,562,0.01909486,picket fence,716,0.01662895,obelisk,682,0.015629776,church,497,0.015309284,maze,646,0.013051933,stone wall,825,0.011899441,hay,958,0.011330316
4847,4847,Image of French Horn,French Horn,3664,West Highland white terrier,203,0.103895836,wire-haired fox terrier,188,0.036925912,stone wall,825,0.027698144,plow,730,0.01721135,park bench,703,0.016478768,Siberian husky,250,0.01591033,hay,958,0.012337856,tricycle,870,0.011813432,Scotch terrier,199,0.010634269,malamute,249,0.0102734
4848,4848,Image of French Horn,French Horn,4895,church,497,0.10473638,boathouse,449,0.06134402,picket fence,716,0.03405465,tile roof,858,0.031040799,window screen,904,0.023678415,library,624,0.0143342,mailbox,637,0.013286567,barn,425,0.012385464,beacon,437,0.012325174,bell cote,442,0.011285513
4849,4849,Image of French Horn,French Horn,4390,patio,706,0.109139025,mobile home,660,0.06660912,vacuum,882,0.035381638,solar dish,807,0.02556113,picket fence,716,0.022226188,rain barrel,756,0.01839912,lawn mower,621,0.015260696,mailbox,637,0.013709668,sliding door,799,0.010635905,window screen,904,0.009562332
4850,4850,Image of French Horn,French Horn,9680,chainlink fence,489,0.09459878,bannister,421,0.052816045,flagpole,557,0.05216007,patio,706,0.037169468,prison,743,0.023140542,pole,733,0.01668733,monastery,663,0.015868409,greenhouse,580,0.011149142,library,624,0.010182049,worm fence,912,0.009161846
4851,4851,Image of French Horn,French Horn,5284,neck brace,678,0.09612233,limousine,627,0.054379083,clog,502,0.037171002,sandal,774,0.022075584,sarong,775,0.02157793,poncho,735,0.018665897,jean,608,0.01509155,maze,646,0.012602082,feather boa,552,0.011486771,valley,979,0.010233658
4852,4852,Image of French Horn,French Horn,3730,folding chair,559,0.053464778,shower curtain,794,0.029615048,umbrella,879,0.02352761,tray,868,0.021103473,wall clock,892,0.0148095535,cup,968,0.013067037,water bottle,898,0.011718442,envelope,549,0.011484354,coffee mug,504,0.011260168,carton,478,0.009622475
4853,4853,Image of French Horn,French Horn,5734,valley,979,0.092742346,hay,958,0.055385027,alp,970,0.053185478,lakeside,975,0.040759783,maze,646,0.036736652,stone wall,825,0.03360802,rapeseed,984,0.030822959,viaduct,888,0.024696233,mountain bike,671,0.023035957,barn,425,0.015467468
4854,4854,Image of French Horn,French Horn,6256,entertainment center,548,0.16007358,microwave,651,0.112062335,china cabinet,495,0.050691776,plate rack,729,0.034234118,refrigerator,760,0.02044045,dishwasher,534,0.017272212,bookcase,453,0.01587058,file,553,0.013411226,sliding door,799,0.013110637,stove,827,0.008645289
4855,4855,Image of French Horn,French Horn,6604,mobile home,660,0.09073343,flagpole,557,0.030688833,lakeside,975,0.023395965,maze,646,0.019340238,library,624,0.017371438,pole,733,0.014240221,beacon,437,0.013265092,birdhouse,448,0.012965648,golfcart,575,0.011015788,picket fence,716,0.010623216
4856,4856,Image of French Horn,French Horn,1193,mobile home,660,0.15611702,patio,706,0.06735867,solar dish,807,0.05821357,recreational vehicle,757,0.030234808,picket fence,716,0.01794633,church,497,0.014611325,dome,538,0.013377534,mailbox,637,0.01109254,beacon,437,0.010139484,boathouse,449,0.010097671
4857,4857,Image of French Horn,French Horn,7563,brass,458,0.0454804,mailbag,636,0.034190524,binder,446,0.018136892,jersey,610,0.017132642,maze,646,0.016982466,ear,998,0.014107104,alp,970,0.010743936,rifle,764,0.008225207,web site,916,0.008145451,book jacket,921,0.007740702
4858,4858,Image of French Horn,French Horn,6968,pole,733,0.23582233,pedestal,708,0.046650607,street sign,919,0.0195214,missile,657,0.019051429,flagpole,557,0.01508798,totem pole,863,0.013816704,projectile,744,0.011406054,brass,458,0.0084511405,megalith,649,0.0075303167,water tower,900,0.0072048274
4859,4859,Image of French Horn,French Horn,4538,mask,643,0.054150593,crash helmet,518,0.048404466,toilet seat,861,0.026647247,snorkel,801,0.016800802,clog,502,0.016244253,oxygen mask,691,0.015025753,ski mask,796,0.014696594,bonnet,452,0.012369608,book jacket,921,0.007589915,sunglass,836,0.007418661
4860,4860,Image of French Horn,French Horn,5715,sundial,835,0.08499788,cannon,471,0.033222064,patio,706,0.020353485,park bench,703,0.018324194,barrow,428,0.014945592,football helmet,560,0.012406571,go-kart,573,0.011081561,quill,749,0.008605839,doormat,539,0.008227236,sandal,774,0.008152385
4861,4861,Image of French Horn,French Horn,1643,bassoon,432,0.048535783,oboe,683,0.042295307,French horn,566,0.029931936,harp,594,0.020650966,bubble,971,0.020185512,wig,903,0.01668068,loupe,633,0.014746122,cardigan,474,0.014302922,bow,456,0.0131889125,lipstick,629,0.010837603
4862,4862,Image of French Horn,French Horn,7309,pillow,721,0.46329907,wallet,893,0.054626554,bath towel,434,0.021722063,handkerchief,591,0.017109621,pencil box,709,0.01657969,packet,692,0.01199017,comic book,917,0.011745806,quilt,750,0.008113499,backpack,414,0.008101213,Christmas stocking,496,0.007844203
4863,4863,Image of French Horn,French Horn,5170,park bench,703,0.15398514,buckeye,990,0.055327494,worm fence,912,0.03283793,stone wall,825,0.027654763,unicycle,880,0.012636682,lakeside,975,0.01062198,megalith,649,0.010271168,barn,425,0.008103651,wire-haired fox terrier,188,0.0080748275,groenendael,224,0.0061410824
4864,4864,Image of French Horn,French Horn,2268,book jacket,921,0.13715293,jersey,610,0.06341899,comic book,917,0.05056239,pillow,721,0.03925907,apron,411,0.03865747,bib,443,0.02066875,ski mask,796,0.018573083,sweatshirt,841,0.012380761,handkerchief,591,0.011951201,bow tie,457,0.010786749
4865,4865,Image of French Horn,French Horn,9586,radiator,753,0.03180556,stove,827,0.031609192,organ,687,0.030320548,toaster,859,0.027860621,upright,881,0.024551434,space heater,811,0.022752425,altar,406,0.014334779,mailbox,637,0.010947417,perfume,711,0.010508964,accordion,401,0.010045623
4866,4866,Image of French Horn,French Horn,8129,monastery,663,0.3267866,palace,698,0.087007694,mosque,668,0.061294142,library,624,0.039995737,patio,706,0.03413648,dome,538,0.011672544,vault,884,0.010146335,fountain,562,0.0057058097,maze,646,0.0052383747,gondola,576,0.0047866325
4867,4867,Image of French Horn,French Horn,2175,park bench,703,0.07142209,lakeside,975,0.030046763,fountain,562,0.024512773,vault,884,0.020779613,prayer rug,741,0.015084181,unicycle,880,0.01494603,altar,406,0.010670082,tub,876,0.01045609,church,497,0.010419636,window shade,905,0.00956034
4868,4868,Image of French Horn,French Horn,9595,rapeseed,984,0.075278886,park bench,703,0.03443166,worm fence,912,0.028330052,lakeside,975,0.015687844,swing,843,0.015454881,tractor,866,0.015182654,golfcart,575,0.014886631,turnstile,877,0.013721157,parallel bars,702,0.011670057,apiary,410,0.011017746
4869,4869,Image of French Horn,French Horn,8169,window screen,904,0.1854891,library,624,0.056093574,picket fence,716,0.05178238,solar dish,807,0.04321514,boathouse,449,0.030343888,flagpole,557,0.028893532,tile roof,858,0.019542411,patio,706,0.019166812,dome,538,0.012391625,lakeside,975,0.011766225
4870,4870,Image of French Horn,French Horn,7630,lakeside,975,0.3364805,buckeye,990,0.031017834,hay,958,0.024045914,rapeseed,984,0.02297671,stone wall,825,0.021548381,park bench,703,0.020824596,valley,979,0.016429536,mountain bike,671,0.014428783,volcano,980,0.0131931715,barn,425,0.011448737
4871,4871,Image of French Horn,French Horn,4474,patio,706,0.18501443,library,624,0.07282094,window screen,904,0.057447743,lakeside,975,0.025866073,mobile home,660,0.021088434,flagpole,557,0.01785667,planetarium,727,0.008486575,prison,743,0.007918876,rain barrel,756,0.006686651,maze,646,0.006355976
4872,4872,Image of French Horn,French Horn,9262,studio couch,831,0.13239817,home theater,598,0.03645279,potter's wheel,739,0.026248306,window shade,905,0.023459576,dining table,532,0.021838432,table lamp,846,0.02132734,shower curtain,794,0.016536899,entertainment center,548,0.014394256,washbasin,896,0.0138364,patio,706,0.012793734
4873,4873,Image of French Horn,French Horn,6195,flagpole,557,0.067128435,palace,698,0.044453643,monastery,663,0.032674786,maze,646,0.02890363,library,624,0.026924405,pole,733,0.025447888,castle,483,0.023755135,obelisk,682,0.018639388,street sign,919,0.015583441,fountain,562,0.012572566
4874,4874,Image of French Horn,French Horn,2967,studio couch,831,0.18160468,patio,706,0.1073826,sliding door,799,0.05644437,window shade,905,0.012407448,pillow,721,0.011208075,china cabinet,495,0.011175101,entertainment center,548,0.00941744,restaurant,762,0.007884479,four-poster,564,0.007836703,electric fan,545,0.00575459
4875,4875,Image of French Horn,French Horn,2010,greenhouse,580,0.11599153,pot,738,0.056626152,picket fence,716,0.039938632,worm fence,912,0.011428779,daisy,985,0.010703287,birdhouse,448,0.009965131,groom,982,0.008105275,park bench,703,0.0077282144,four-poster,564,0.0060755685,mobile home,660,0.005763866
4876,4876,Image of French Horn,French Horn,1978,cardigan,474,0.13130516,oboe,683,0.021742001,wool,911,0.020226054,bassoon,432,0.01680532,stole,824,0.013379908,suit,834,0.012843669,French horn,566,0.010638794,sax,776,0.009986714,military uniform,652,0.009838635,Windsor tie,906,0.008062785
4877,4877,Image of French Horn,French Horn,5396,ladle,618,0.10420527,wooden spoon,910,0.07364683,wok,909,0.06735567,cowboy hat,515,0.028307067,spatula,813,0.015924038,sombrero,808,0.01398325,scale,778,0.011453172,clog,502,0.008239632,paddle,693,0.006818939,shield,787,0.006435567
4878,4878,Image of French Horn,French Horn,3821,wall clock,892,0.3682858,shield,787,0.055619575,hook,600,0.053435516,street sign,919,0.021949852,soap dispenser,804,0.018425858,switch,844,0.014806839,coil,506,0.013495881,stopwatch,826,0.0130026275,barometer,426,0.011631014,puck,746,0.008702568
4879,4879,Image of French Horn,French Horn,1644,chest,492,0.06158589,nail,677,0.046718977,hook,600,0.044099372,flute,558,0.03144401,scabbard,777,0.024474496,hatchet,596,0.014230745,binder,446,0.014137938,oboe,683,0.011622366,crate,519,0.010343113,spindle,816,0.00788336
4880,4880,Image of French Horn,French Horn,6354,park bench,703,0.47989294,studio couch,831,0.06397132,swing,843,0.010069342,guillotine,583,0.0054103252,ashcan,412,0.005082489,limousine,627,0.0049436344,folding chair,559,0.00474506,ping-pong ball,722,0.0043623876,tub,876,0.003914408,tray,868,0.0035580264
4881,4881,Image of French Horn,French Horn,4257,home theater,598,0.112143494,dining table,532,0.06689118,restaurant,762,0.03525247,window shade,905,0.022349717,entertainment center,548,0.020829944,four-poster,564,0.017473843,vase,883,0.016310718,shoji,789,0.015196286,desk,526,0.0146383215,sliding door,799,0.013102778
4882,4882,Image of French Horn,French Horn,6616,valley,979,0.0669083,volcano,980,0.036785074,mountain bike,671,0.024190245,alp,970,0.021843929,mountain tent,672,0.017270485,lakeside,975,0.016878609,bison,347,0.01649287,stone wall,825,0.014728951,megalith,649,0.013677313,African elephant,386,0.013403411
4883,4883,Image of French Horn,French Horn,1130,tray,868,0.32270694,fire screen,556,0.04884598,window screen,904,0.025645578,screen,782,0.017981011,television,851,0.016460625,chest,492,0.009685518,monitor,664,0.009270822,crib,520,0.009187786,purse,748,0.008876665,jigsaw puzzle,611,0.008397774
4884,4884,Image of French Horn,French Horn,8416,picket fence,716,0.07477537,window screen,904,0.045740075,library,624,0.04140549,patio,706,0.026281731,solar dish,807,0.020365614,tile roof,858,0.019204808,pot,738,0.015607504,dome,538,0.013960805,worm fence,912,0.010812526,gas pump,571,0.008278607
4885,4885,Image of French Horn,French Horn,7997,neck brace,678,0.2653908,necklace,679,0.1809513,safety pin,772,0.015618237,knot,616,0.013220959,chain,488,0.012503141,buckle,464,0.00910171,hook,600,0.008114096,hair slide,584,0.008089923,caldron,469,0.0070673437,purse,748,0.0056079053
4886,4886,Image of French Horn,French Horn,3244,patio,706,0.15910554,picket fence,716,0.03225049,tile roof,858,0.030528108,library,624,0.029873298,mobile home,660,0.020962376,window screen,904,0.020831747,lakeside,975,0.019569535,solar dish,807,0.013605592,church,497,0.013337847,boathouse,449,0.011815878
4887,4887,Image of French Horn,French Horn,9512,tile roof,858,0.12089759,mobile home,660,0.06088335,picket fence,716,0.037974603,boathouse,449,0.027268576,patio,706,0.023058891,window screen,904,0.021294918,lakeside,975,0.018117843,greenhouse,580,0.018027762,library,624,0.011672624,thatch,853,0.011181463
4888,4888,Image of French Horn,French Horn,5803,hook,600,0.05646057,wardrobe,894,0.029683625,corkscrew,512,0.021681871,sliding door,799,0.014430247,scabbard,777,0.012834294,book jacket,921,0.012162021,wine bottle,907,0.009837624,vase,883,0.009801761,shoe shop,788,0.009672647,punching bag,747,0.009110484
4889,4889,Image of French Horn,French Horn,5917,shovel,792,0.048495702,bow,456,0.04446559,hook,600,0.04425485,hatchet,596,0.035784125,ladle,618,0.023801368,scabbard,777,0.019706188,nail,677,0.01847374,wooden spoon,910,0.018390767,barrel,427,0.010508208,flute,558,0.010476715
4890,4890,Image of French Horn,French Horn,3813,lakeside,975,0.032934036,maze,646,0.02805441,jean,608,0.013697387,barrel,427,0.013367489,go-kart,573,0.010930145,pot,738,0.008073011,unicycle,880,0.0068087033,clog,502,0.006793159,sunglasses,837,0.0067083393,neck brace,678,0.0057651014
4891,4891,Image of French Horn,French Horn,5446,studio couch,831,0.17274678,window shade,905,0.14363243,table lamp,846,0.03709257,television,851,0.035816997,sliding door,799,0.026071813,wall clock,892,0.01588434,desk,526,0.010274148,home theater,598,0.009282826,dining table,532,0.008751447,patio,706,0.008709148
4892,4892,Image of French Horn,French Horn,3668,lakeside,975,0.10986814,buckeye,990,0.053001888,park bench,703,0.034300067,fountain,562,0.01909486,picket fence,716,0.01662895,obelisk,682,0.015629776,church,497,0.015309284,maze,646,0.013051933,stone wall,825,0.011899441,hay,958,0.011330316
4893,4893,Image of French Horn,French Horn,2767,patio,706,0.13014449,picket fence,716,0.052415475,library,624,0.03825241,park bench,703,0.028492013,birdhouse,448,0.027917117,stone wall,825,0.019210696,mailbox,637,0.014751622,croquet ball,522,0.014402281,golfcart,575,0.014234056,brass,458,0.0111682825
