,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
4825,4825,Image of French Horn,French Horn,2196,French horn,566,0.49960512,cornet,513,0.07099273,trombone,875,0.009927017,oboe,683,0.0027376416,table lamp,846,0.0022839345,sax,776,0.0020189,bassoon,432,0.0018181722,whistle,902,0.0016883041,hook,600,0.001637126,spotlight,818,0.0016108167
4826,4826,Image of French Horn,French Horn,5720,French horn,566,0.43877855,trombone,875,0.0022745086,oboe,683,0.0022298647,cornet,513,0.002212704,table lamp,846,0.002001536,barometer,426,0.0019348843,bassoon,432,0.0017084025,television,851,0.0015432548,paper towel,700,0.001371553,wall clock,892,0.0013463293
4827,4827,Image of French Horn,French Horn,7005,French horn,566,0.5788983,cornet,513,0.0176075,coil,506,0.004415037,trombone,875,0.004079764,vine snake,59,0.0024892609,acoustic guitar,402,0.002187849,mixing bowl,659,0.0014774672,buckle,464,0.0012084743,bassoon,432,0.0011892632,hand blower,589,0.0011537106
4828,4828,Image of French Horn,French Horn,4218,French horn,566,0.4779436,cornet,513,0.0026932084,trombone,875,0.0021852925,caldron,469,0.0015489692,bassoon,432,0.0014930126,vault,884,0.0014253174,hook,600,0.0011827266,magnetic compass,635,0.0011303552,nematode,111,0.0010575142,table lamp,846,0.0010503905
4829,4829,Image of French Horn,French Horn,2382,French horn,566,0.43913767,cornet,513,0.008190482,table lamp,846,0.0019940585,oboe,683,0.0018991572,trombone,875,0.0017042445,bassoon,432,0.0013426134,goblet,572,0.0011879777,vase,883,0.0011263047,vault,884,0.0011202683,carpenter's kit,477,0.0010937679
4830,4830,Image of French Horn,French Horn,1712,French horn,566,0.52302146,cornet,513,0.005898647,trombone,875,0.004339036,bassoon,432,0.0014519764,African grey,87,0.0013573221,albatross,146,0.0013282293,sax,776,0.0012546786,oboe,683,0.0011937631,strainer,828,0.0009789394,electric guitar,546,0.00097229285
4831,4831,Image of French Horn,French Horn,5715,wall clock,892,0.17173597,coil,506,0.023512138,sundial,835,0.022920322,rocking chair,765,0.02227574,gong,577,0.02198577,brass,458,0.020358175,shield,787,0.017485535,electric fan,545,0.015542823,hook,600,0.015257,ocarina,684,0.015180551
4832,4832,Image of French Horn,French Horn,8373,French horn,566,0.21287534,trombone,875,0.043765597,cornet,513,0.036639612,bassoon,432,0.020911707,sax,776,0.01629689,window screen,904,0.015805881,torch,862,0.0075406367,hook,600,0.00582358,crutch,523,0.004987743,book jacket,921,0.00483231
4833,4833,Image of French Horn,French Horn,5362,French horn,566,0.51130944,cornet,513,0.0052515427,trombone,875,0.004430242,scabbard,777,0.0017897628,hair slide,584,0.0015748441,bassoon,432,0.0014791779,toucan,96,0.0011861686,corkscrew,512,0.0011739084,hook,600,0.001154368,spiny lobster,123,0.001131462
4834,4834,Image of French Horn,French Horn,6220,French horn,566,0.471073,cornet,513,0.0150974905,shoji,789,0.012142581,coffeepot,505,0.0069406247,book jacket,921,0.0040609804,fire screen,556,0.004053215,coffee mug,504,0.0039622798,trombone,875,0.0035379364,sliding door,799,0.0034742195,window screen,904,0.003054523
4835,4835,Image of French Horn,French Horn,7005,French horn,566,0.5788983,cornet,513,0.0176075,coil,506,0.004415037,trombone,875,0.004079764,vine snake,59,0.0024892609,acoustic guitar,402,0.002187849,mixing bowl,659,0.0014774672,buckle,464,0.0012084743,bassoon,432,0.0011892632,hand blower,589,0.0011537106
4836,4836,Image of French Horn,French Horn,7063,French horn,566,0.2502909,carton,478,0.07624645,stethoscope,823,0.017762613,doormat,539,0.01649936,envelope,549,0.015799224,packet,692,0.011033286,pillow,721,0.009346662,cornet,513,0.0071583004,bath towel,434,0.006704511,paper towel,700,0.0043571778
4837,4837,Image of French Horn,French Horn,4580,French horn,566,0.57712847,vault,884,0.0029041131,spiny lobster,123,0.0022238013,mixing bowl,659,0.002071595,rocking chair,765,0.0019480455,organ,687,0.0015221777,caldron,469,0.0014211229,chain,488,0.001390552,bassoon,432,0.0012386704,monastery,663,0.0012309771
4838,4838,Image of French Horn,French Horn,2509,packet,692,0.21500964,book jacket,921,0.04695855,matchstick,644,0.0363932,envelope,549,0.02293555,lighter,626,0.018575974,comic book,917,0.014599333,toilet tissue,999,0.006739146,carton,478,0.0061668362,safety pin,772,0.005038219,thimble,855,0.0046147904
4839,4839,Image of French Horn,French Horn,1376,French horn,566,0.5880411,hand blower,589,0.029628107,loudspeaker,632,0.012753542,trombone,875,0.0072210156,cornet,513,0.0069405595,coil,506,0.0054564765,buckle,464,0.005059132,wine bottle,907,0.004893982,stethoscope,823,0.0040782494,disk brake,535,0.0038892205
4840,4840,Image of French Horn,French Horn,4710,French horn,566,0.4647006,cornet,513,0.02417462,trombone,875,0.0068495544,oboe,683,0.0033963851,bassoon,432,0.0026558135,buckle,464,0.0022368939,sax,776,0.0020415504,loupe,633,0.0013303912,coil,506,0.0013187854,electric fan,545,0.0012914573
4841,4841,Image of French Horn,French Horn,3494,jigsaw puzzle,611,0.1023429,umbrella,879,0.035598394,French horn,566,0.0292042,hook,600,0.01984562,coil,506,0.018750438,vault,884,0.016372986,book jacket,921,0.015197232,buckle,464,0.01511868,wooden spoon,910,0.010896885,mask,643,0.010564021
4842,4842,Image of French Horn,French Horn,6540,French horn,566,0.17034338,electric fan,545,0.03656767,cornet,513,0.018966578,shield,787,0.015552092,washer,897,0.01239174,dishwasher,534,0.00961399,trombone,875,0.009540169,loudspeaker,632,0.0071200663,buckle,464,0.0069055436,stove,827,0.00571137
4843,4843,Image of French Horn,French Horn,2288,cornet,513,0.10793949,French horn,566,0.0884635,buckle,464,0.019974511,saltshaker,773,0.016063252,trombone,875,0.01259937,thimble,855,0.011159464,carpenter's kit,477,0.010157581,paintbrush,696,0.0076474813,screwdriver,784,0.007423942,corkscrew,512,0.0074082958
4844,4844,Image of French Horn,French Horn,6688,French horn,566,0.41005346,envelope,549,0.0077110785,carton,478,0.005241688,padlock,695,0.0039848224,oboe,683,0.00261194,packet,692,0.002496102,book jacket,921,0.002300901,barn,425,0.0022557103,barrel,427,0.0019844514,bassoon,432,0.0019476264
4845,4845,Image of French Horn,French Horn,9666,French horn,566,0.19762097,window screen,904,0.05432346,sliding door,799,0.012923183,trombone,875,0.00993612,medicine chest,648,0.009923358,cornet,513,0.008415634,oboe,683,0.006266178,bassoon,432,0.0035138112,window shade,905,0.0034103498,sax,776,0.0031978406
4846,4846,Image of French Horn,French Horn,3668,shield,787,0.085896604,buckle,464,0.07057951,corkscrew,512,0.045727476,hook,600,0.026841117,comic book,917,0.024635425,letter opener,623,0.021838158,book jacket,921,0.017474877,mask,643,0.014554643,binder,446,0.014250533,doormat,539,0.011261809
4847,4847,Image of French Horn,French Horn,3664,French horn,566,0.4905204,cornet,513,0.0032974784,hair slide,584,0.0022889199,stethoscope,823,0.0022166467,nematode,111,0.002161308,bassoon,432,0.0020250008,coil,506,0.0020201292,vault,884,0.0018373642,trombone,875,0.001746106,hook,600,0.0017095447
4848,4848,Image of French Horn,French Horn,4895,French horn,566,0.4994373,vault,884,0.0017748914,Irish wolfhound,170,0.0016356385,spiny lobster,123,0.0013785362,Siamese cat,284,0.0013609348,rocking chair,765,0.0013281076,Border terrier,182,0.0013244086,hog,341,0.0012592492,wombat,106,0.0012425784,hamster,333,0.0012189405
4849,4849,Image of French Horn,French Horn,4390,French horn,566,0.39753008,cornet,513,0.028386915,trombone,875,0.0047832965,chain,488,0.0027735087,sax,776,0.0016225196,coil,506,0.0015716905,whistle,902,0.0015632053,eel,390,0.0015440137,bassoon,432,0.0013514204,magnetic compass,635,0.0013443145
4850,4850,Image of French Horn,French Horn,9680,French horn,566,0.43906307,cornet,513,0.0032809027,Bedlington terrier,181,0.0020734963,oboe,683,0.0018355073,trombone,875,0.0017450668,bassoon,432,0.0017154859,hamster,333,0.0015679301,hog,341,0.0014857681,African grey,87,0.0014655846,koala,105,0.0013646038
4851,4851,Image of French Horn,French Horn,5284,French horn,566,0.5308851,cornet,513,0.01572413,pencil box,709,0.010305119,trombone,875,0.006281928,oboe,683,0.005526354,packet,692,0.004612429,envelope,549,0.003932697,bassoon,432,0.0037983253,purse,748,0.0024213782,wallet,893,0.0023789678
4852,4852,Image of French Horn,French Horn,3730,French horn,566,0.5758957,coil,506,0.0038357016,mixing bowl,659,0.0015751937,vine snake,59,0.0015316665,paper towel,700,0.0012372542,nematode,111,0.0011845898,vault,884,0.0010913983,carpenter's kit,477,0.0010366043,whistle,902,0.0010154379,knot,616,0.0010132014
4853,4853,Image of French Horn,French Horn,5734,French horn,566,0.54801285,cornet,513,0.0019034249,bassoon,432,0.001192462,vault,884,0.0011493228,mixing bowl,659,0.0011276553,Siamese cat,284,0.0010738532,platypus,103,0.0010379916,carpenter's kit,477,0.0009794437,chain,488,0.00097089336,trombone,875,0.000948153
4854,4854,Image of French Horn,French Horn,6256,French horn,566,0.4127717,mixing bowl,659,0.0058160224,vault,884,0.0046076956,spiny lobster,123,0.0037678082,coil,506,0.003677501,chain,488,0.0028964612,caldron,469,0.0028896558,organ,687,0.002451251,hook,600,0.002170058,knot,616,0.0019969358
4855,4855,Image of French Horn,French Horn,6604,French horn,566,0.49205184,cornet,513,0.0039983983,oboe,683,0.0021457032,coil,506,0.002098273,bassoon,432,0.0020033703,trombone,875,0.0014031115,loupe,633,0.0012994765,magnetic compass,635,0.00116474,vault,884,0.001163578,geyser,974,0.0011001013
4856,4856,Image of French Horn,French Horn,1193,French horn,566,0.45757845,cornet,513,0.026622094,stethoscope,823,0.0039516683,hook,600,0.0032055066,oboe,683,0.0029471528,chain,488,0.0027978208,bassoon,432,0.0025857026,whistle,902,0.0023928043,coil,506,0.002229015,rocking chair,765,0.0018281584
4857,4857,Image of French Horn,French Horn,7563,French horn,566,0.65921867,coil,506,0.001616599,bassoon,432,0.0011873016,caldron,469,0.0010005832,mixing bowl,659,0.0009472153,paper towel,700,0.0009377096,vine snake,59,0.00090553495,rocking chair,765,0.00089763233,vault,884,0.0008357666,acoustic guitar,402,0.0008086666
4858,4858,Image of French Horn,French Horn,6968,jigsaw puzzle,611,0.039252028,quill,749,0.039081123,book jacket,921,0.016611956,monitor,664,0.012292464,web site,916,0.011177378,mask,643,0.010258823,television,851,0.009487166,umbrella,879,0.008827789,wardrobe,894,0.008558145,trilobite,69,0.007202929
4859,4859,Image of French Horn,French Horn,4538,French horn,566,0.44365147,cornet,513,0.0027158172,vault,884,0.0021504916,chain,488,0.0020364597,spiny lobster,123,0.0016292053,trombone,875,0.0015608096,rocking chair,765,0.0014580535,mixing bowl,659,0.0014297335,organ,687,0.0014130456,caldron,469,0.0013708813
4860,4860,Image of French Horn,French Horn,5715,wall clock,892,0.17173597,coil,506,0.023512138,sundial,835,0.022920322,rocking chair,765,0.02227574,gong,577,0.02198577,brass,458,0.020358175,shield,787,0.017485535,electric fan,545,0.015542823,hook,600,0.015257,ocarina,684,0.015180551
4861,4861,Image of French Horn,French Horn,1643,French horn,566,0.4015943,cornet,513,0.0041455054,trombone,875,0.0016959219,vault,884,0.001621644,oboe,683,0.0016156376,albatross,146,0.0015321968,vase,883,0.0015022304,chain,488,0.001442507,table lamp,846,0.0014044903,bassoon,432,0.0013739358
4862,4862,Image of French Horn,French Horn,7309,French horn,566,0.5316336,book jacket,921,0.008110225,chest,492,0.006029486,Irish water spaniel,221,0.0053087617,crate,519,0.0033936205,oboe,683,0.002949703,toy poodle,265,0.002644142,standard poodle,267,0.0025625678,tray,868,0.0022519415,Bouvier des Flandres,233,0.0022350517
4863,4863,Image of French Horn,French Horn,5170,French horn,566,0.6986999,mixing bowl,659,0.015636478,coil,506,0.007242569,dough,961,0.004579394,eel,390,0.0028354952,trombone,875,0.0027410137,mortar,666,0.0027369992,hook,600,0.002574706,cornet,513,0.0020603698,wooden spoon,910,0.0015369169
4864,4864,Image of French Horn,French Horn,2268,French horn,566,0.3210153,cornet,513,0.02776822,trombone,875,0.012985085,book jacket,921,0.006810274,bearskin,439,0.006233377,sax,776,0.004316823,binder,446,0.003736079,pick,714,0.003254284,bassoon,432,0.0026671896,oboe,683,0.002643797
4865,4865,Image of French Horn,French Horn,9586,French horn,566,0.4155202,rocking chair,765,0.018463371,coil,506,0.0062722764,stethoscope,823,0.0028091418,knot,616,0.0022755375,vault,884,0.0022345548,nematode,111,0.00223153,bassoon,432,0.0021924437,eel,390,0.002116295,mixing bowl,659,0.0020372136
4866,4866,Image of French Horn,French Horn,8129,French horn,566,0.47704422,cornet,513,0.005634818,trombone,875,0.0022726243,bassoon,432,0.001739881,oboe,683,0.0013753987,sax,776,0.0011279291,stethoscope,823,0.0010915375,carpenter's kit,477,0.0010510712,electric guitar,546,0.0010110784,wine bottle,907,0.0009656111
4867,4867,Image of French Horn,French Horn,2175,French horn,566,0.4995513,cornet,513,0.0035840091,buckle,464,0.0034422108,mixing bowl,659,0.0026581567,handkerchief,591,0.002564133,shield,787,0.0022517366,trombone,875,0.002235924,pillow,721,0.0016625486,sax,776,0.0015920743,oboe,683,0.0015739598
4868,4868,Image of French Horn,French Horn,9595,French horn,566,0.13120767,sliding door,799,0.058508877,wardrobe,894,0.018806165,shoji,789,0.018369472,cornet,513,0.013988305,washer,897,0.013294719,book jacket,921,0.013029423,refrigerator,760,0.012436739,microwave,651,0.0061453963,binder,446,0.0060903616
4869,4869,Image of French Horn,French Horn,8169,French horn,566,0.5325918,cornet,513,0.010533553,trombone,875,0.0035658875,oboe,683,0.0014383167,bassoon,432,0.0012218844,vault,884,0.0010552717,sax,776,0.0010498132,mixing bowl,659,0.0009967857,spiny lobster,123,0.0009214656,organ,687,0.0009189746
4870,4870,Image of French Horn,French Horn,7630,French horn,566,0.532082,ladle,618,0.008919373,trombone,875,0.0075622294,hook,600,0.0075594173,loudspeaker,632,0.0074345865,cornet,513,0.0074300286,sax,776,0.005379237,eel,390,0.005150195,barometer,426,0.004163624,electric fan,545,0.003958895
4871,4871,Image of French Horn,French Horn,4474,French horn,566,0.052450474,throne,857,0.01958964,shield,787,0.013874406,cornet,513,0.012954634,broom,462,0.011531401,pillow,721,0.011201437,prayer rug,741,0.008704173,gong,577,0.00805902,wig,903,0.007620244,book jacket,921,0.0074469773
4872,4872,Image of French Horn,French Horn,9262,French horn,566,0.30359003,trombone,875,0.0023013426,vault,884,0.0022305688,nematode,111,0.0020266606,cornet,513,0.0020071387,oboe,683,0.0020016953,bassoon,432,0.001993558,stethoscope,823,0.0019903178,spiny lobster,123,0.0018393307,rocking chair,765,0.0017382955
4873,4873,Image of French Horn,French Horn,6195,French horn,566,0.5128555,cornet,513,0.014372693,trombone,875,0.007328246,bassoon,432,0.0031424314,hook,600,0.0020120365,book jacket,921,0.0018729051,sax,776,0.0017944839,oboe,683,0.0016441414,eel,390,0.0014229957,combination lock,507,0.0013477999
4874,4874,Image of French Horn,French Horn,2967,French horn,566,0.5692672,coil,506,0.0034073377,cornet,513,0.0022980762,acoustic guitar,402,0.0022045202,vault,884,0.0019876682,vine snake,59,0.0019596359,chain,488,0.0018633156,nematode,111,0.0018367444,whistle,902,0.001736753,bassoon,432,0.0016274849
4875,4875,Image of French Horn,French Horn,2010,French horn,566,0.49798033,cornet,513,0.0057719583,trombone,875,0.0020779148,bassoon,432,0.0017132992,cash machine,480,0.0016873026,sax,776,0.0013842195,turnstile,877,0.0011820298,coil,506,0.001122725,oboe,683,0.0011166879,vine snake,59,0.0010700801
4876,4876,Image of French Horn,French Horn,1978,French horn,566,0.52884346,cornet,513,0.0052798805,trombone,875,0.0030849327,oboe,683,0.0023394697,chocolate sauce,960,0.0019524142,golf ball,574,0.001767718,red wine,966,0.0013976741,bassoon,432,0.0013496263,table lamp,846,0.0013440896,electric guitar,546,0.0012068559
4877,4877,Image of French Horn,French Horn,5396,French horn,566,0.539216,trombone,875,0.002369093,coil,506,0.0021204164,rocking chair,765,0.0020885537,cornet,513,0.002052941,mixing bowl,659,0.0018475809,vault,884,0.0018256153,acoustic guitar,402,0.001630071,vine snake,59,0.0015368839,cock,7,0.0014521411
4878,4878,Image of French Horn,French Horn,3821,French horn,566,0.42318928,bassoon,432,0.0023896082,oboe,683,0.0022866891,cornet,513,0.002115313,window screen,904,0.0020032506,vault,884,0.0014568887,loupe,633,0.001264051,table lamp,846,0.0012515154,electric guitar,546,0.0012022112,rocking chair,765,0.001189615
4879,4879,Image of French Horn,French Horn,1644,French horn,566,0.63899165,cornet,513,0.013214944,trombone,875,0.002341407,oboe,683,0.0020997687,bassoon,432,0.0020864771,coil,506,0.0016458851,stethoscope,823,0.0013531807,racket,752,0.0013158269,chain,488,0.0012054938,dam,525,0.0012029351
4880,4880,Image of French Horn,French Horn,6354,French horn,566,0.21075912,cornet,513,0.090221696,trombone,875,0.0883795,sax,776,0.00961195,oboe,683,0.008047156,hand blower,589,0.006928167,water bottle,898,0.006017257,vase,883,0.0055393046,wine bottle,907,0.0052622925,paintbrush,696,0.0046080863
4881,4881,Image of French Horn,French Horn,4257,French horn,566,0.49246022,rocking chair,765,0.0017263419,vault,884,0.0014924181,bassoon,432,0.0014255742,carpenter's kit,477,0.0014020212,mixing bowl,659,0.0012167045,cornet,513,0.0011818368,necklace,679,0.0011065993,perfume,711,0.0010779831,oboe,683,0.0010608728
4882,4882,Image of French Horn,French Horn,6616,French horn,566,0.42447358,cornet,513,0.023716995,trombone,875,0.014842593,sax,776,0.0038940108,spotlight,818,0.002888393,oboe,683,0.0026525056,bassoon,432,0.0021488064,torch,862,0.0019349762,face powder,551,0.0018464931,magnetic compass,635,0.0017080039
4883,4883,Image of French Horn,French Horn,1130,French horn,566,0.32317132,tray,868,0.014602266,medicine chest,648,0.010037418,cornet,513,0.005453812,trombone,875,0.004942776,buckle,464,0.0038550643,wall clock,892,0.003389404,shield,787,0.0029368717,monitor,664,0.002785682,barometer,426,0.0026935292
4884,4884,Image of French Horn,French Horn,8416,French horn,566,0.64661545,hook,600,0.0027948134,coil,506,0.0027391068,cornet,513,0.0023672213,wardrobe,894,0.0019272096,vacuum,882,0.0018357321,stethoscope,823,0.0017213181,bassoon,432,0.0016650544,padlock,695,0.0016390391,combination lock,507,0.0015392157
4885,4885,Image of French Horn,French Horn,7997,French horn,566,0.5849737,cornet,513,0.0136206,trombone,875,0.0077257887,spiny lobster,123,0.001566483,vault,884,0.001515635,sax,776,0.0014987169,bassoon,432,0.0013734747,mixing bowl,659,0.0013448693,oboe,683,0.0013392413,hook,600,0.0012138038
4886,4886,Image of French Horn,French Horn,3244,French horn,566,0.51724875,cornet,513,0.008034434,polecat,358,0.0014383622,trombone,875,0.0014209948,hamster,333,0.0013845263,bassoon,432,0.001247579,oboe,683,0.001202419,Irish wolfhound,170,0.0011572768,Shih-Tzu,155,0.0011508965,Siamese cat,284,0.0011432521
4887,4887,Image of French Horn,French Horn,9512,French horn,566,0.45973197,coil,506,0.0030622997,mixing bowl,659,0.0029264034,cornet,513,0.0017374624,vault,884,0.0016808864,Siamese cat,284,0.0016333456,whistle,902,0.001621755,bassoon,432,0.0015909798,electric fan,545,0.0015506219,organ,687,0.0014804573
4888,4888,Image of French Horn,French Horn,5803,French horn,566,0.44445547,cornet,513,0.028700344,trombone,875,0.008957029,stethoscope,823,0.005533725,sax,776,0.0023506612,oboe,683,0.0022487892,bassoon,432,0.0021633673,church,497,0.0014416275,rocking chair,765,0.0013246179,table lamp,846,0.0013033741
4889,4889,Image of French Horn,French Horn,5917,French horn,566,0.5404484,cornet,513,0.0045775343,oboe,683,0.0014038901,table lamp,846,0.0014034142,trombone,875,0.0012472146,electric guitar,546,0.001214833,bassoon,432,0.0012059804,carpenter's kit,477,0.0009587121,vault,884,0.0008765022,goblet,572,0.0008563344
4890,4890,Image of French Horn,French Horn,3813,French horn,566,0.4839914,cornet,513,0.007561126,oboe,683,0.0025109332,trombone,875,0.0019281695,drum,541,0.00189342,vase,883,0.0017632102,table lamp,846,0.0016725314,paintbrush,696,0.0013416362,electric guitar,546,0.0013237754,bassoon,432,0.001258437
4891,4891,Image of French Horn,French Horn,5446,trombone,875,0.17947204,cornet,513,0.157047,French horn,566,0.06050851,strainer,828,0.0042304406,sax,776,0.0034943924,hair slide,584,0.002908075,ladle,618,0.0028990575,stethoscope,823,0.002654725,hook,600,0.0026329092,bassoon,432,0.0020279943
4892,4892,Image of French Horn,French Horn,3668,shield,787,0.085896604,buckle,464,0.07057951,corkscrew,512,0.045727476,hook,600,0.026841117,comic book,917,0.024635425,letter opener,623,0.021838158,book jacket,921,0.017474877,mask,643,0.014554643,binder,446,0.014250533,doormat,539,0.011261809
4893,4893,Image of French Horn,French Horn,2767,French horn,566,0.591177,cornet,513,0.056147374,trombone,875,0.0107008815,table lamp,846,0.0030467683,oboe,683,0.0023894527,vase,883,0.0019226312,goblet,572,0.0017124193,hook,600,0.0016689198,paintbrush,696,0.0013750618,stethoscope,823,0.0013404164
4894,4894,Image of French Horn,French Horn,6702,French horn,566,0.45816565,wardrobe,894,0.0046118433,cornet,513,0.0036171458,bassoon,432,0.0031620918,padlock,695,0.002492479,chain,488,0.0023952387,eel,390,0.0023812097,hook,600,0.0021664451,oboe,683,0.0020470081,nematode,111,0.0019304646
4895,4895,Image of French Horn,French Horn,8586,French horn,566,0.43477544,cornet,513,0.009130561,trombone,875,0.005215395,bassoon,432,0.0026484558,monitor,664,0.002354606,screen,782,0.0022396548,television,851,0.001984066,safe,771,0.0017272265,sax,776,0.0017143494,oboe,683,0.0016829087
4896,4896,Image of French Horn,French Horn,6299,French horn,566,0.32286823,cornet,513,0.15341395,trombone,875,0.01287165,safe,771,0.0035135862,medicine chest,648,0.0034037104,monitor,664,0.0027445066,screen,782,0.0027146696,sax,776,0.0027000227,television,851,0.0021261051,sliding door,799,0.0019321768
4897,4897,Image of French Horn,French Horn,3869,French horn,566,0.6007287,cornet,513,0.010018366,trombone,875,0.003923515,coil,506,0.0021356032,bassoon,432,0.0018390011,oboe,683,0.0014014419,mortar,666,0.0011950168,stethoscope,823,0.001073366,hair slide,584,0.0010581786,whistle,902,0.0010525977
4898,4898,Image of French Horn,French Horn,7299,French horn,566,0.5258475,coil,506,0.0024807067,vine snake,59,0.0016433249,mixing bowl,659,0.0016003522,vault,884,0.0014098836,car wheel,479,0.0012348675,bassoon,432,0.0011631756,paper towel,700,0.0011146548,carpenter's kit,477,0.0011099555,nematode,111,0.0010965843
4899,4899,Image of French Horn,French Horn,1886,French horn,566,0.27161914,cornet,513,0.018775137,trombone,875,0.006012937,folding chair,559,0.0052655903,bassoon,432,0.004325775,sax,776,0.003030577,oboe,683,0.0026840523,accordion,401,0.0017598073,shopping cart,791,0.0017422691,electric guitar,546,0.0017311944
4900,4900,Image of French Horn,French Horn,7554,French horn,566,0.5012104,coil,506,0.004225586,cornet,513,0.0035689462,book jacket,921,0.003304038,envelope,549,0.0032990724,binder,446,0.0021799935,vine snake,59,0.0019911223,maze,646,0.0019248835,buckle,464,0.0018539426,bassoon,432,0.0018231106
4901,4901,Image of French Horn,French Horn,1682,tray,868,0.06941193,shield,787,0.057342015,electric fan,545,0.04539753,washbasin,896,0.041424207,mixing bowl,659,0.035889704,drum,541,0.0332265,spotlight,818,0.02347365,Petri dish,712,0.021453083,drumstick,542,0.017714415,strainer,828,0.016915934
4902,4902,Image of French Horn,French Horn,1515,gong,577,0.18358462,loudspeaker,632,0.03379239,coil,506,0.031303518,French horn,566,0.029970149,cornet,513,0.02520365,trombone,875,0.024791915,oil filter,686,0.021951022,shield,787,0.01869575,spotlight,818,0.014942872,drum,541,0.012299361
4903,4903,Image of French Horn,French Horn,7809,French horn,566,0.6331946,cornet,513,0.019222679,coil,506,0.007898495,trombone,875,0.0025092375,car wheel,479,0.0023753268,buckle,464,0.002157017,oboe,683,0.0020303659,vine snake,59,0.001934361,acoustic guitar,402,0.0019241184,bassoon,432,0.0016051878
4904,4904,Image of French Horn,French Horn,1454,French horn,566,0.43977413,cornet,513,0.003900002,carpenter's kit,477,0.0015236811,bassoon,432,0.0015051322,abacus,398,0.0014059162,screwdriver,784,0.001240153,electric guitar,546,0.0012208871,harmonica,593,0.0011603351,paper towel,700,0.0011260911,vault,884,0.0010943679
4905,4905,Image of French Horn,French Horn,6629,goblet,572,0.100940116,hook,600,0.062985316,spindle,816,0.047271073,vase,883,0.02716846,lampshade,619,0.018106097,paintbrush,696,0.015657896,scabbard,777,0.015090854,quill,749,0.01238653,corkscrew,512,0.012213771,hummingbird,94,0.0118062785
4906,4906,Image of French Horn,French Horn,3324,cornet,513,0.12505727,French horn,566,0.11062962,bassoon,432,0.05633518,trombone,875,0.04000636,sax,776,0.035213787,sandbar,977,0.016740758,seashore,978,0.011727314,reel,758,0.00967204,torch,862,0.008889078,tricycle,870,0.008051376
4907,4907,Image of French Horn,French Horn,1114,French horn,566,0.18834664,bassoon,432,0.022073235,rocking chair,765,0.01152035,hand blower,589,0.010438868,eel,390,0.010199771,hook,600,0.009479984,scabbard,777,0.007257167,coil,506,0.0056419196,binder,446,0.0055178967,oboe,683,0.005372471
4908,4908,Image of French Horn,French Horn,2177,French horn,566,0.43411005,bassoon,432,0.0023494302,cornet,513,0.0022234954,trombone,875,0.0020287714,chain,488,0.0015525172,oboe,683,0.0015426325,vault,884,0.0014987739,mixing bowl,659,0.001299305,sax,776,0.0012981883,garter snake,57,0.0012263177
4909,4909,Image of French Horn,French Horn,5094,French horn,566,0.5643993,chain,488,0.008033747,coil,506,0.0057410845,hook,600,0.0018849621,knot,616,0.0018535284,vault,884,0.0017955567,necklace,679,0.0017488543,whistle,902,0.001677842,magnetic compass,635,0.0016720914,vine snake,59,0.001321398
4910,4910,Image of French Horn,French Horn,9842,French horn,566,0.28856933,cornet,513,0.0150664095,book jacket,921,0.013979003,trombone,875,0.009781174,ski mask,796,0.008618746,bearskin,439,0.0075434856,pillow,721,0.007227149,wig,903,0.006178651,jersey,610,0.0060508708,bassoon,432,0.0043993304
4911,4911,Image of French Horn,French Horn,3636,French horn,566,0.26893523,cornet,513,0.008415254,Siamese cat,284,0.0024158254,gibbon,368,0.002021612,bearskin,439,0.0017558191,Chesapeake Bay retriever,209,0.0017232473,oboe,683,0.0017142199,table lamp,846,0.0016584871,carpenter's kit,477,0.0015374091,wombat,106,0.0015348917
4912,4912,Image of French Horn,French Horn,1331,French horn,566,0.3923997,brass,458,0.043793533,shield,787,0.017093534,buckle,464,0.011902951,sundial,835,0.0049428865,cornet,513,0.0049131685,lighter,626,0.0038590366,safe,771,0.0029259978,book jacket,921,0.0028792254,trombone,875,0.002423268
4913,4913,Image of French Horn,French Horn,2417,French horn,566,0.494366,coil,506,0.0015801638,mixing bowl,659,0.0014997447,bassoon,432,0.0013422485,vine snake,59,0.0012595961,cornet,513,0.0011974375,carpenter's kit,477,0.001128177,chocolate sauce,960,0.001125264,electric guitar,546,0.0011014303,Border terrier,182,0.0010792242
4914,4914,Image of French Horn,French Horn,6786,French horn,566,0.39051634,cornet,513,0.0046852618,bow,456,0.0033124457,mixing bowl,659,0.0026294747,buckle,464,0.0025846236,coil,506,0.0024384481,bassoon,432,0.002096286,oboe,683,0.0018613485,confectionery,509,0.0018564787,paintbrush,696,0.0018491555
4915,4915,Image of French Horn,French Horn,3148,French horn,566,0.11513456,trombone,875,0.07037497,cornet,513,0.043068185,sax,776,0.02844986,bassoon,432,0.019851517,drum,541,0.0062023452,bassinet,431,0.0060864934,cradle,516,0.005580387,table lamp,846,0.0054318123,cowboy hat,515,0.0052292002
